Time,"north dakota,divide","north dakota,williams","north dakota,mckenzie","north dakota,golden valley","north dakota,slope","north dakota,bowman","south dakota,harding","north dakota,billings","north dakota,stark","north dakota,dunn","north dakota,burke","north dakota,hettinger","north dakota,adams","south dakota,perkins","north dakota,mountrail","north dakota,mclean","north dakota,ward","north dakota,mercer","north dakota,renville","north dakota,morton","north dakota,grant","south dakota,corson","north dakota,sioux","north dakota,oliver","north dakota,bottineau","north dakota,mchenry","north dakota,burleigh","north dakota,sheridan","north dakota,emmons","south dakota,campbell","north dakota,pierce","north dakota,rolette","north dakota,kidder","north dakota,wells","north dakota,logan","north dakota,benson","north dakota,mcintosh","south dakota,mcpherson","north dakota,towner","north dakota,stutsman","north dakota,ramsey","north dakota,eddy","north dakota,foster","north dakota,la moure","north dakota,dickey","north dakota,cavalier","south dakota,brown","north dakota,nelson","north dakota,griggs","north dakota,barnes","north dakota,walsh","north dakota,ransom","north dakota,sargent","north dakota,pembina","north dakota,steele","south dakota,marshall","north dakota,grand forks","north dakota,cass","north dakota,traill","north dakota,richland","south dakota,roberts","minnesota,kittson","minnesota,marshall","minnesota,polk"
10/16/2006,0.156764495,0.142177983,0.100221026,0.082519686,0.084347411,0.088976378,0.105511811,0.089238845,0.082480315,0.077334085,0.137232844,0.069225722,0.052099738,0.04277506,0.152230973,0.047959915,0.102608268,0.062007874,0.137092236,0.035714286,0.041299985,0.020792323,0.009495137,0.058267716,0.13178616,0.033027122,0.020915355,0.033228347,0.006649169,0.016202302,0.047602006,NaN,0.013711648,0.027277841,0.014216973,NaN,0.00492126,0.005588011,NaN,0.044150732,NaN,NaN,NaN,0.031933508,0.11860236,0.239370076,0.184055119,NaN,0.24015749,0.195538059,NaN,0.314657782,0.282283461,NaN,0.170603675,0.187723694,0.237294207,0.19349236,0.156102363,0.282808395,NaN,NaN,NaN,0.16141733
10/24/2006,0.078740158,0.067739694,0.069239987,0.077597156,0.091511428,0.075638274,0.085450967,0.082786528,0.068700788,0.056305463,0.05812267,0.06321085,0.050262468,0.035640283,0.053052796,0.051342898,0.043245572,0.048818899,0.049868767,0.067002042,0.045700171,0.035679135,0.046317741,0.051811025,0.044590894,0.041465585,0.063223715,0.059617549,0.042869642,0.02998183,0.046665124,0.036581366,0.054604589,0.051870079,0.055664917,0.052045324,0.045439634,0.045472442,0.023506254,0.058492689,0.044586615,0.068307087,0.047982284,0.072637796,0.075418307,0.011891371,0.076771655,0.060213061,0.050196851,0.045439634,0.027986992,0.05007382,0.070508233,0.011811024,0.052362206,0.068897638,0.042346842,0.046775404,0.037795278,0.058492689,0.066272966,0.042322835,0.052657481,0.050196851
11/1/2006,NaN,0.042744658,NaN,0.106299215,0.10984252,0.088403724,0.07408733,0.175544233,0.048326772,0.066272966,0.033643522,0.062007875,0.027821523,0.023932864,0.013063708,0.035104986,0.010545557,0.050393701,0.02809592,0.050331944,0.021151768,0.020054134,0.016905975,0.088301464,0.042257218,0.014665355,0.081146106,0.062760538,0.046019248,0.014082375,NaN,NaN,0.103078025,0.057930259,0.051658316,NaN,0.022801838,0.024409449,NaN,0.046102933,NaN,0.010761155,0.03464567,0.037696851,0.050688977,NaN,0.042076772,NaN,0.042892665,0.024524279,0.062992126,0.048597442,0.046170366,NaN,0.029838375,0.042182228,0.019192914,0.03983877,0.009448819,0.038057743,0.037729659,NaN,NaN,NaN
11/9/2006,0.113298337,0.069143701,0.081878353,0.073914149,0.07536558,0.07642427,0.103455819,0.071959755,0.067716533,0.079961987,0.105807088,NaN,0.08267716,0.057086612,0.087401576,0.136886736,0.083114611,0.124578178,0.116633859,0.146653542,0.115485563,0.152230973,0.131435493,0.107086615,0.090551181,0.089740621,NaN,0.127849152,NaN,NaN,0.0977405,0.088582677,NaN,0.165791776,NaN,0.099831272,NaN,NaN,0.072834648,NaN,0.069351908,0.1951631,0.12992126,NaN,NaN,0.031636671,0.15354331,0.065748032,0.248031495,0.171916007,0.021259843,0.102776628,0.062204724,0.054133859,0,NaN,0.0058575,0.006299213,0.001450477,0.027312992,0.032620923,NaN,0.065354333,0.018700788
11/17/2006,0.047512528,0.048923114,0.04861349,0.05473711,0.0632802,0.066571225,0.065408018,0.050087489,0.042716537,0.033995752,0.037815997,0.040682416,0.044750657,0.040406134,0.051826515,0.048754181,0.037217028,0.032733408,0.044380816,0.022309712,0.023930832,0.027809024,0.0204956,0.026299213,0.033918837,0.034163069,0.027250271,0.036979753,0.016097988,0.012168933,0.030222326,0.025496813,0.037401576,0.025688977,0.043416449,0.031833522,0.044619424,0.047736221,0.022116721,0.030877391,0.020749096,0.02916965,0.013779528,0.028051181,0.037893701,0.025068296,0.039247047,0.020148217,0.013779528,0.006643701,0.002225265,0.009719488,0.022548318,0.001657688,0.001377953,0.038667043,0.000768197,0,0,0.006749156,0.017716536,0.016732284,0,0
11/25/2006,0.072834648,NaN,NaN,NaN,0.078248031,0.104658794,0.188413948,NaN,0.098425195,NaN,0.089988753,NaN,0.097112865,0.096767509,NaN,NaN,NaN,NaN,NaN,0.114173226,0.146161416,0.083445362,0.084317585,NaN,NaN,NaN,0.11811024,NaN,0.07874016,0.097637795,NaN,NaN,0.090551185,0.056430446,NaN,NaN,NaN,0.124015748,NaN,NaN,NaN,0.088582677,NaN,0.065616798,0.077052867,NaN,0.081183817,NaN,NaN,0.047244094,0.03937008,0.046369205,0.035826772,NaN,NaN,0.063976379,0.005905512,0.03937008,NaN,0.027790644,0.037073491,NaN,NaN,NaN
12/3/2006,NaN,NaN,NaN,NaN,0.076115485,0.074388728,0.111220473,NaN,NaN,NaN,NaN,0.065616799,0.055905514,0.066234369,NaN,NaN,NaN,NaN,NaN,0.07480315,0.075266328,0.08213036,0.094309234,NaN,NaN,NaN,NaN,NaN,0.10352015,0.078568983,NaN,NaN,0.104330712,NaN,0.07808399,NaN,0.109142608,0.08542114,NaN,0.095800525,NaN,NaN,NaN,0.028467596,0.099737534,NaN,0.082204726,NaN,NaN,0.05675853,NaN,0.041529084,0.038631891,NaN,NaN,0.061023622,NaN,0.018278965,NaN,0.054680665,0.058492689,NaN,NaN,NaN
12/11/2006,NaN,NaN,NaN,0.098425198,0.079272186,0.073968027,0.068987115,0.11248594,0.06572616,0.085958006,NaN,0.052712161,0.048031497,0.044964776,NaN,NaN,NaN,0.081552306,NaN,0.033204577,0.026941486,0.040846458,0.025243169,0.069635827,NaN,NaN,0.046369204,NaN,0.032108487,0.026801938,NaN,NaN,0.052695338,NaN,0.053518701,NaN,0.054368206,0.053564029,NaN,0.052493439,NaN,NaN,NaN,0.034159334,0.045703527,NaN,0.054749016,NaN,NaN,0.016076116,NaN,0.019069882,0.030959199,NaN,NaN,0.04897638,NaN,0.000115794,NaN,0.012018235,0.029921261,NaN,NaN,NaN
12/19/2006,NaN,NaN,NaN,0.108267718,0.060438392,0.070508232,0.066929134,0.084317585,0.043609934,0.072834648,NaN,0.037620299,0.037007876,0.034811439,NaN,NaN,NaN,0.041732284,NaN,0.03157641,0.033858268,0.039138491,0.048633627,0.038654259,NaN,NaN,0.063707945,NaN,0.059286707,0.038057744,NaN,NaN,0.067322834,NaN,0.072324294,NaN,0.062992127,0.049523416,NaN,0.062992126,NaN,NaN,NaN,0.064065857,0.098425198,NaN,0.12634216,NaN,NaN,0.053046002,NaN,0.029035433,0.021653544,NaN,NaN,0.066929135,NaN,0.003149606,NaN,0.022309711,0.011811024,NaN,NaN,NaN
12/27/2006,NaN,NaN,NaN,NaN,NaN,NaN,0.1456693,NaN,NaN,NaN,NaN,0.12598425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.139107613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1/1/2007,NaN,NaN,NaN,NaN,NaN,NaN,0.112320518,NaN,NaN,NaN,NaN,0.083371933,0.071137661,0.048487361,NaN,NaN,NaN,NaN,NaN,NaN,0.064632545,0.076115487,0.079724409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1/9/2007,NaN,NaN,NaN,NaN,0.187007875,0.200295279,0.18897638,NaN,0.143700787,NaN,NaN,0.142035129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13779527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1/17/2007,NaN,NaN,NaN,0.119422573,0.129315567,0.126700071,0.1158733,0.124234473,0.132949729,0.16929133,NaN,0.121937884,0.112467193,0.106713635,NaN,NaN,NaN,NaN,NaN,NaN,0.118897638,0.113594257,0.119422573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1/25/2007,NaN,NaN,0.2007874,0.158628609,0.113062791,0.120172481,0.128251013,0.139517718,0.089954666,0.114829398,NaN,0.079943133,0.08136483,0.0856018,NaN,NaN,NaN,NaN,NaN,0.123359583,0.081646045,0.102842328,0.087795275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2/2/2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2/10/2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2/18/2007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.34645668,0.366141735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.302362204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2/26/2007,NaN,NaN,NaN,NaN,0.321522303,NaN,NaN,NaN,NaN,NaN,NaN,0.177165354,0.1736033,0.179237465,NaN,NaN,NaN,NaN,NaN,NaN,0.214960632,0.19535058,0.22755905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3/6/2007,NaN,0.179739552,0.251460504,0.15185602,0.187343958,0.214149368,0.19980315,0.231189851,0.171916011,0.226706031,0.24015749,0.147090988,0.170078741,0.14846664,NaN,0.30708662,0.186856449,NaN,0.147919009,0.22047244,0.122422199,0.158223148,0.160292464,NaN,NaN,0.259186353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3/14/2007,0.189195099,0.149742058,0.175442913,0.268432354,0.151574805,0.176408238,0.221904077,0.219291339,0.114918069,0.193059202,0.174103236,0.165006949,0.231209735,0.262795277,0.187664047,0.134608174,0.118974457,0.117939062,0.091338584,0.139901118,0.097604987,0.124091461,0.120650242,0.128551866,0.187401578,0.130057019,0.249015755,0.133420823,0.116141734,0.144881892,NaN,NaN,NaN,0.112860893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22834645,NaN,NaN,NaN
3/22/2007,0.098962062,0.085398332,0.099737533,0.136398273,0.154503553,0.214387973,0.248412497,0.134076993,0.078149607,0.099885701,0.082159139,0.089348207,0.152980877,0.172244095,0.115107434,0.058117736,0.038447343,0.068453137,0.052612742,0.037839021,0.061371006,0.18051181,0.076192682,0.047401576,0.124119353,0.06451613,0.066851938,0.057508437,0.186023623,0.231925554,0.1331635,0.210629925,0.113298339,0.0648376,0.37401575,0.103412073,NaN,0.270669289,NaN,0.084251969,0.12204725,0.08267716,0.052657482,NaN,0.114173226,NaN,0.124326562,0.09055118,0.114960632,NaN,NaN,0.075459318,0.070037298,NaN,0.08464567,0.120078739,NaN,NaN,NaN,0.086122047,0.195538058,NaN,NaN,NaN
3/30/2007,0.130202476,0.18185948,0.219980315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108640136,NaN,NaN,NaN,0.187335961,0.16535433,0.113727531,NaN,0.076835153,NaN,NaN,0.210848643,NaN,NaN,0.097769031,0.098996699,NaN,0.116141733,NaN,NaN,0.092822534,0.121259843,NaN,0.112598426,NaN,0.101574806,NaN,NaN,0.126461465,NaN,0.128104179,0.151856021,NaN,NaN,NaN,0.170217692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102362205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4/7/2007,0.187289088,0.17027559,0.203697363,0.209223848,0.189523184,0.156048678,0.138063708,0.272125983,0.156730411,0.236220471,0.157687527,0.153689124,0.125196852,0.098839619,0.164632547,0.127861902,0.09707185,0.164939908,0.073610118,0.120247469,0.089413824,0.11706447,0.094869189,0.12253937,0.080708662,0.075692152,0.095773742,0.08787964,0.075240596,0.082677166,0.097035665,0.113015286,0.108610066,0.078149607,0.12471425,0.057742783,0.130708661,0.130905508,0.156669756,0.122394627,0.097339126,0.121391077,0.087598426,0.227034123,NaN,0.193877552,NaN,0.11592301,0.091929134,0.135930377,0.083145857,0.170275591,0.21259843,0.09961823,0.088582678,NaN,0.06456693,0.141574802,0.102559057,0.210498687,NaN,0.118110233,0,0.038057744
4/15/2007,0.15166428,0.131831867,0.146653543,0.215138431,0.209429616,0.225005964,0.207229779,0.19903762,0.126082676,0.140169979,0.10681724,0.131014874,0.135170604,0.194053047,0.163418095,0.115952971,0.109005906,0.10168729,0.16272966,0.126275882,0.106839587,0.306634824,0.196387216,0.10503937,0.103303664,0.112268225,0.157557512,0.128374579,0.219422572,0.243464565,0.109657249,0.090715223,0.140705238,0.107972443,0.139326335,0.096216632,0.171259844,0.19320866,0.078624364,0.113892014,0.082677167,0.148031497,0.068651576,0.135334646,0.173720471,0.083721679,0.120570866,0.116257528,0.107874016,0.103100394,0.05246491,0.104576772,0.140658555,0.028491505,0.059055118,0.146231723,0.060783561,0.064679415,0.015551181,0.106111736,0.137139106,0.066929135,0.086614174,0.078740159
4/23/2007,0.184234073,0.197776749,0.26694625,0.312801625,0.333205299,0.251252686,0.207587687,0.363954507,0.204133858,0.239907511,0.166079569,0.196741034,0.15879265,0.142975548,0.351749064,0.174576636,0.271128607,0.225393701,0.190866142,0.106882474,0.140651537,0.155757874,0.120773507,0.098582679,0.175442913,0.162312098,0.119962946,0.141451069,0.111461068,0.07116899,0.184908139,0.120406823,0.136340294,0.099702065,0.122484689,0.132764654,0.104986877,0.078444883,0.150880035,0.107030372,0.131233596,0.161624532,0.102608268,0.123720474,0.148991142,0.123933727,0.097440945,0.145800524,0.088188976,0.138884236,0.086412277,0.147391733,0.20740873,0.085267303,0.065748032,0.268278962,0.090359132,0.124203225,0.080905512,0.158792652,0.192585302,0.082185038,0.067913387,0.069881891
5/1/2007,0.152827487,0.159333024,0.181530298,0.18923038,0.201267523,0.204366499,0.160612025,0.208442696,0.146653543,0.15504312,0.12007874,0.137576553,0.132152231,0.095109822,0.146443784,0.112771007,0.132258859,0.125084365,0.107372942,0.102872559,0.094179404,0.087290847,0.084993052,0.084094489,0.125556317,0.113474728,0.094642583,0.136389201,0.094398711,0.081314356,0.141269106,0.08874672,0.100821636,0.097062386,0.111657918,0.161526684,0.104658792,0.08218504,0.129265093,0.104300425,0.189370078,0.125626343,0.105693519,0.080314961,0.107037403,0.071741032,0.106791339,0.160629921,0.102116142,0.071379665,0.106898322,0.067052166,0.103972799,0.040064845,0.127559056,0.182367829,0.097596354,0.05420957,0.112942914,0.077802775,0.104986876,0.053641731,0.055118112,0.065944883
5/9/2007,0.126968506,0.138547939,0.163129067,0.168148337,0.142596505,0.139584826,0.129921261,0.194772529,0.109940945,0.159542557,0.127020307,0.110017498,0.09448819,0.0606092,0.147863689,0.093787079,0.097625492,0.112035996,0.094607492,0.09835229,0.095337348,0.090920276,0.095646133,0.087874017,0.09594317,0.099885701,0.097807627,0.087035996,0.068328959,0.075863115,0.083140343,0.073982941,0.12127696,0.090944883,0.115157481,0.075091224,0.091863518,0.084251969,0.076771654,0.14037692,0.068483217,0.108088763,0.110482284,0.115748032,0.138164371,0.03631689,0.108759842,0.13027917,0.115944882,0.096866799,0.044405787,0.094119096,0.129026485,0.034189805,0.06437008,0.144685041,0.045419628,0.061211099,0.026574804,0.101424822,0.145997374,0.075787401,0.071358268,0.028543309
5/17/2007,0.381561678,0.322834646,0.331222182,0.304005483,0.251859144,0.23855807,0.187544739,0.334426945,0.233633294,0.357716534,0.315433068,0.204724412,0.191555798,0.163593038,0.318123148,0.258491007,0.329744494,0.25772259,0.348604153,0.179206767,0.170835264,0.153420277,0.138837423,0.210393701,0.348753276,0.296962881,0.183186661,0.227221596,0.138845144,0.140975165,0.279990734,0.2752482,0.170232799,0.198720471,0.140857391,0.22814456,0.147965877,0.134153545,0.215091865,0.154949381,0.205511813,0.212598426,0.164124016,0.122047244,0.13471949,0.212516403,0.13324311,0.246757757,0.195078741,0.140419948,0.18539728,0.121309057,0.136721546,0.203200406,0.246456691,0.156917886,0.212471426,0.137326585,0.070866141,0.134795652,0.127624672,0.293588303,0.251968497,0.17125984
5/25/2007,0.196850395,0.129827523,0.144813421,0.32808399,0.318799211,0.20716807,0.149303453,0.20800525,0.099507875,0.092925885,0.188147534,0.15376203,0.139370078,0.105159553,0.108493611,0.113579981,0.078525412,0.083825459,0.091863518,0.06408574,0.085533426,0.135420574,0.079087541,0.068346458,0.098521223,0.077362205,0.07318203,0.105596177,0.064479441,0.171796706,0.119847151,0.109251969,0.075316673,0.107283467,0.071959755,0.155511811,0.120194537,0.227296587,0.17681797,0.100618673,0.172933071,0.124910527,0.096948821,0.109940946,0.117495079,0.14791901,0.163262796,0.125289488,0.079133859,0.07562336,0.097312564,0.113312007,0.13618468,0.104434315,0.066929134,0.142857144,0.062704053,0.04096363,0.028937008,0.058867643,0.099409447,0.130413385,0.16387795,0.0984252
6/2/2007,0.229867575,0.20742199,0.17894181,0.197342518,0.1207029,0.078978765,0.092698641,0.21533246,0.17007874,0.208989501,0.268234564,0.151027997,0.114698163,0.079465396,0.262125986,0.145942695,0.205093502,0.141957255,0.237294202,0.11862059,0.12559827,0.10070128,0.108036129,0.105196852,0.087419471,0.125793753,0.104832483,0.142857142,0.094575678,0.089794065,0.085919406,0.074967192,0.129578912,0.142716536,0.124890639,0.1523801,0.106135172,0.093405512,0.11926818,0.153430821,0.165157481,0.13797423,0.178395666,0.115452756,0.086614174,0.173067651,0.086368111,0.188165821,0.122637794,0.103018373,0.150633345,0.075172245,0.075697925,0.184417737,0.122047245,0.092519685,0.133666219,0.103674542,0.141535433,0.097112862,0.116469817,0.219980315,0.213582679,0.158464566
6/10/2007,0.069702936,0.076829552,0.115285862,0.138430279,0.133956693,0.100076201,0.097261991,0.178805775,0.144237652,0.201174647,0.073870701,0.064497453,0.058398951,0.08534417,0.096682587,0.118503937,0.099347934,0.04109252,0.078382249,0.069043453,0.024488189,0.118503937,0.09078277,0.008858268,0.098809296,0.066548134,0.088312491,0.075532226,0.172025371,0.17990414,0.081287633,0.100885828,0.158792651,0.154527559,0.103346459,0.134682292,0.105372857,0.162696851,0.189207968,0.140748031,0.153862524,0.155627606,0.159448823,0.106299214,0.157972442,0.134542965,0.148745081,0.137270342,0.103346458,0.105889109,0.09612861,0.105191929,0.137437366,0.088951772,0.085826773,0.126827897,0.142806013,0.135358081,0.110952043,0.133295838,0.098097115,0.180118108,0.154527561,0.173228345
6/18/2007,0.07238726,0.063165818,0.083276276,0.087376176,0.062415979,0.06967311,0.067913386,0.101487315,0.037893702,0.070116237,0.062163282,0.045494315,0.038976379,0.029113138,0.073835033,0.072376227,0.080031989,0.054780653,0.076473396,0.050306212,0.032731203,0.060962107,0.067392312,0.045826772,0.096199933,0.077216155,0.055040914,0.054555681,0.071478566,0.073137493,0.092751274,0.109251969,0.071807601,0.050984253,0.084973754,0.109967788,0.076115486,0.08031496,0.119847152,0.081327335,0.128838583,0.083035076,0.076279526,0.077657481,0.079601379,0.110396917,0.086983268,0.123436775,0.071850394,0.06906168,0.083190688,0.074311024,0.106836078,0.094488188,0.061811024,0.124718785,0.079316305,0.048743908,0.05511811,0.11023622,0.106299214,0.145177169,0.136811026,0.096456694
6/26/2007,0.104420186,0.105025475,0.102576174,0.103378208,0.109371999,0.102123599,0.089477452,0.122922134,0.069586615,0.080552432,0.058847908,0.090551182,0.07296588,0.038748446,0.088356784,0.089364686,0.068774608,0.099887515,0.079575281,0.073782445,0.07542072,0.085199311,0.064960631,0.071968504,0.058456009,0.047815596,0.061756987,0.06116423,0.050743658,0.085251363,0.061949977,0.042979004,0.075744608,0.060531497,0.06408574,0.03793844,0.07480315,0.089370079,0.058939324,0.103712036,0.038287402,0.09234073,0.119832676,0.145374017,0.131274606,0.06178692,0.151697835,0.081519223,0.107480317,0.171998034,0.037144814,0.153924307,0.153722263,0.044964775,0.069094489,0.197553433,0.080948723,0.121953507,0.043110237,0.186811023,0.149606297,0.07972441,0.037893701,0.072834644
7/4/2007,0.070955619,0.063050024,0.053877098,0.088646177,0.080372575,0.071343355,0.069613458,0.107392826,0.041929134,0.044744407,0.079666513,0.04111986,0.048031497,0.009946125,0.062798503,0.065257254,0.086614173,0.053880766,0.066272965,0.023767863,0.018372704,0.02952756,0.019337657,0.035275591,0.17749344,0.087897982,0.030415316,0.064820023,0.017497813,0.038612962,0.08945757,0.119422571,0.036203356,0.041169855,0.028105863,0.112975009,0.014271654,0.022244095,0.090854029,0.01760405,0.095613048,0.066535435,0.024746907,0.006889764,0.008735236,0.10567758,0.033218505,0.089119543,0.015551181,0.003608924,0.067343556,0.001230315,0.017716535,0.07527559,0.012598426,0.057086615,0.022853851,0.006467942,0.007677166,0.008623922,0.100065617,0.137139108,0.097933076,0.05511811
7/12/2007,0.219040799,0.193723946,0.161203355,0.140970283,0.157384292,0.162252446,0.192555475,0.215441822,0.181988189,0.180727409,0.144011605,0.180555558,0.166010499,0.12101119,0.194075126,0.216751161,0.163631889,0.202474693,0.171080888,0.180664916,0.191601051,0.15335876,0.166975452,0.181574804,0.159020884,0.146685293,0.169445729,0.184195724,0.147156604,0.138400969,0.106415008,0.100885827,0.166894899,0.14261811,0.112423447,0.111846815,0.107775591,0.12805118,0.142079666,0.111586052,0.094389764,0.077845382,0.064714567,0.096456694,0.094980315,0.224088059,0.130536417,0.09981473,0.052559056,0.084645671,0.201643272,0.126845472,0.119362922,0.189494405,0.086220473,0.143278964,0.153927406,0.079302588,0.111023622,0.132358456,0.11843832,0.105807087,0.15797244,0.152559058
7/20/2007,0.272906226,0.288212134,0.334517287,0.290195578,0.249951986,0.265688378,0.280332854,0.312335958,0.256594487,0.261654791,0.269685036,0.261373571,0.274803149,0.24699544,0.319155801,0.374824722,0.402189961,0.291676039,0.384753042,0.261300666,0.225953374,0.222194883,0.251505325,0.308503936,0.394813417,0.38544577,0.306314653,0.370781773,0.311023618,0.295578438,0.36347846,0.331692913,0.2872304,0.323425195,0.306867893,0.348067288,0.303805775,0.253937007,0.37667902,0.31614173,0.339566927,0.343235504,0.364911419,0.244291338,0.219488187,0.323638116,0.228469486,0.305118109,0.357874014,0.261646979,0.272081476,0.203863189,0.1861131,0.228346453,0.197834645,0.205005626,0.205012482,0.177821521,0.112204724,0.153730785,0.189304463,0.278543304,0.234251968,0.200787405
7/28/2007,0.376163207,0.516905976,0.463925027,0.426720852,0.38265796,0.414340252,0.392537578,0.428368324,0.44468504,0.439195099,0.52258599,0.349737533,0.27414698,0.251139661,0.335484703,0.251051666,0.233144685,0.359280091,0.328322593,0.317147856,0.169677321,0.158587599,0.177512737,0.390866142,0.177250943,0.110680722,0.376022849,0.077896514,0.183202102,0.193367657,0.055465494,0.06906168,0.298699073,0.049704725,0.122156606,0.053596994,0.140912074,0.260925196,0.108383511,0.293250842,0.101574804,0.058697209,0.176181103,0.088582677,0.10765256,0.148642132,0.165723424,0.095414544,0.244291337,0.21153215,0.115970559,0.06077756,0.067466,0.147845007,0.339566928,0.087176603,0.100825812,0.124859392,0.291929135,0.078365205,0.092191603,0.179625985,0.164370078,0.134842517
8/5/2007,0.840730137,0.914717462,0.774734684,0.39585979,0.34876128,0.334764974,0.274427342,0.403215223,0.374606297,0.38376453,0.686489853,0.361657918,0.336876639,0.222648156,0.879953529,0.425250783,0.657357283,0.384926886,0.761870674,0.389763781,0.350470898,0.205524116,0.233094024,0.335590549,0.671516604,0.462280925,0.303226804,0.388076492,0.26920385,0.220926712,0.507989813,0.605314964,0.288514206,0.40433071,0.251640418,0.53829635,0.227526245,0.212598426,0.534969889,0.306017998,0.524803148,0.496062983,0.471210628,0.16929134,0.216166338,0.574722804,0.199187992,0.680639181,0.488188978,0.234826116,0.465679563,0.148252955,0.16159628,0.236738501,0.42440945,0.17955568,0.361820627,0.179227596,0.233267717,0.146794148,0.146981632,0.205216535,0.205216534,0.27362205
