Time,"north dakota,divide","north dakota,williams","north dakota,mckenzie","north dakota,golden valley","north dakota,slope","north dakota,bowman","south dakota,harding","north dakota,billings","north dakota,stark","north dakota,dunn","north dakota,burke","north dakota,hettinger","north dakota,adams","south dakota,perkins","north dakota,mountrail","north dakota,mclean","north dakota,ward","north dakota,mercer","north dakota,renville","north dakota,morton","north dakota,grant","south dakota,corson","north dakota,sioux","north dakota,oliver","north dakota,bottineau","north dakota,mchenry","north dakota,burleigh","north dakota,sheridan","north dakota,emmons","south dakota,campbell","north dakota,pierce","north dakota,rolette","north dakota,kidder","north dakota,wells","north dakota,logan","north dakota,benson","north dakota,mcintosh","south dakota,mcpherson","north dakota,towner","north dakota,stutsman","north dakota,ramsey","north dakota,eddy","north dakota,foster","north dakota,la moure","north dakota,dickey","north dakota,cavalier","south dakota,brown","north dakota,nelson","north dakota,griggs","north dakota,barnes","north dakota,walsh","north dakota,ransom","north dakota,sargent","north dakota,pembina","north dakota,steele","south dakota,marshall","north dakota,grand forks","north dakota,cass","north dakota,traill","north dakota,richland","south dakota,roberts","minnesota,kittson","minnesota,marshall","minnesota,polk"
2002-09-22,0.121510380590909,0.0936776297352941,0.107443691906977,0.110744221806452,0.0935279441707317,0.133858267482759,0.0978883334545455,0.135717409611111,0.05561023645,0.0651793532539683,0.0587443031842105,0.0415701718235294,0.0670603678666667,0.0654786578947368,0.0691235318360656,0.0702189623287671,0.07394192990625,0.0592800913428571,0.0742066341212121,0.0474628177962963,0.0582059597254902,0.06883612190625,0.0775822145882353,0.03086614228,0.0632049382162162,0.0361950727580645,0.0382121359411765,0.0520247479285714,0.0632545933111111,0.0625378559615385,0.0389069018823529,0.048818898,0.032351934826087,0.0402559066,0.0602580939722222,0.060236221575,0.079068243375,0.061122047775,0.0516442806764706,0.0239595056142857,0.049212599175,0.0470651405909091,0.0172244098125,0.0785433078,0.0831146121111111,0.0461995824489796,0.070497048125,0.0385595195,0.0141732283,0.0205872708541667,0.0334645678695652,0.10875984228125,0.0875515569047619,0.0362619153421053,0.0003937008,0.0828177735,0.0233339738292683,0.0369328837857143,0,0.0669291336190476,0.0669291335,0.047736221625,0.047244095,0.0305118115
2002-09-30,0.0374578182857143,0.0391076126,0.0662444377826087,0.110871222516129,0.114876265464286,0.152300042631579,0.1145669293,0.1051743535,0.0601799775714286,0.078740158295082,0.0243472857105263,0.02480315005,0.220472442333333,0.1798720453125,0.0451787796557377,0.04183070940625,0.0316210478412698,0.04783464695,0.0172244095625,0.0780839904166667,0.250412013581395,0.250834108474576,0.322834643333333,0.0221904088181818,0.050295275975,0.0215900433870968,0.152668417888889,0.0503062133333333,0.37598426,0.218503935,0.02165354353125,0.0424782436842105,0.129921258857143,0.105390673153846,0.0364829402,0.0350907229130435,0.1513287415625,0.129299626078947,0.0384437249705882,0.127142195764706,0.0647701311935484,0.0953967317692308,0.0919828200909091,0.080019686375,0.054625984625,0.0500083772340426,0.0545029535625,0.0842877606363636,0.078346458,0.1097440965,0.0581552312857143,0.0269374222631579,0.0144953476818182,0.0513998260277778,0.0611750472307692,0.00999394326923077,0.070866143,0.0439632563333333,0.04133858425,0,0,0.060039370375,0.063484251,0.10236221
2002-10-08,0.0667501787272727,0.0823876800441176,0.0724922978804348,0.0697231390967742,0.0638563481219512,0.0590551188787879,0.0463493207272727,0.0941601054166667,0.06683070865,0.0521336052580645,0.0647534199210526,0.0470253731111111,0.0313648301,0.0220679652631579,0.0481476713278689,0.0540604069701493,0.0369094494375,0.0446966192352941,0.0620377002424242,0.0355059795555556,0.0322680262745098,0.031742126625,0.0339277452647059,0.03354330792,0.0560595692391304,0.0306705617419355,0.0362050341960784,0.03585489425,0.029221348,0.0355844949230769,0.0306855028823529,0.036581366,0.0354330717826087,0.012401575075,0.03554243275,0.0432006814324324,0.0316601054583333,0.03641732345,0.0365910152352941,0.0251406077571429,0.0293761362307692,0.0314960634285714,0.00341207353333333,0.040846457675,0.0398622055625,0.021291981755102,0.0334645674375,0.0245764737878788,0.0125057897647059,0.00966356515909091,0.01082677165,0.0194225723333333,0.022548318,0.0202280753448276,0.00880037082352941,0.05975815575,0.0276783587272727,0.00234345711904762,0,0.0388076493333333,0.0472440944166667,NaN,0,0.0413385825
2002-10-16,NaN,0.113188978,0.0759443125652174,0.0528683917142857,0.0489725380487805,0.0430684813636364,0.101756511384615,0.066272966,0.0728346475,0.0691437005,NaN,0.0598050248571429,0.0372703421666667,0.0298749424117647,0.0976377966,NaN,NaN,0.087401574,NaN,0.061023621,0.04377952804,0.0539198920652174,0.0408205558421053,0.09448819,0.06889764025,0.0505754097692308,NaN,NaN,0.0564304466666667,0.068172399631579,0.0669291355,0.07185039525,NaN,NaN,NaN,NaN,NaN,NaN,0.03937008,NaN,NaN,NaN,NaN,NaN,0.58792648,NaN,0.92388451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.80971129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-10-24,0.0952040098181818,NaN,NaN,NaN,0.11811023825,0.1166929138,0.09171438875,NaN,NaN,NaN,0.0826771668148148,NaN,0.1112204715,0.0816929134583333,0.09940944875,0.112485939428571,0.0997375333333333,NaN,NaN,NaN,NaN,NaN,0.12598425,NaN,0.08464567,0.1102362212,NaN,NaN,NaN,0.0892388466666667,NaN,0.08070866,NaN,NaN,NaN,NaN,NaN,0.0984251975,NaN,0.0776664288181818,NaN,NaN,0.0774278238333333,NaN,NaN,NaN,NaN,NaN,0.0787401583333333,0.0583989508333333,0.00224971871428571,NaN,0.0328083993333333,0.0133858269,NaN,NaN,0.0015748032,0.000984252,NaN,0.0354330722,NaN,NaN,NaN,NaN
2002-11-01,0.135826775,0.129921265,0.09724409485,0.0808991620967742,0.066352987097561,0.0711047490606061,0.0762347897272727,0.0949381338285714,0.06545275675,0.0777131135652174,0.10031496088,0.0531496067777778,0.0434383214,0.0426854548684211,0.107775591416667,0.118745237935484,0.110892388111111,0.0733970755714286,0.0645231862222222,0.0737824439814815,0.0599042771568627,0.06022391834375,0.0731820293235294,0.0921916024583333,0.0557742793333333,0.1212598459,0.124255809731707,NaN,0.0854768163333333,0.0626342164545454,0.090551184,0.041338585,0.0798650159523809,0.0291994756666667,0.0908051829032258,NaN,0.0846456708,0.074507874125,NaN,0.04858267788,NaN,0.0511811028,0.0204724414666667,0.003937008,0.0383340249473684,NaN,0.08188976484,0.05511810925,0.0634295722222222,0.0445053064782609,0.0341207353333333,0.0101533362105263,0.0141732286,NaN,0.0070866146,0.0685039372,0.0341207363333333,0.0007874016,0.007874016,0.0236220473333333,0.03937008,NaN,NaN,NaN
2002-11-09,NaN,0.19553805,0.144953472136364,0.118924788896552,0.0966007295853658,0.097232165030303,0.0783822492954546,0.1187253926875,0.104784979230769,0.102099737866667,NaN,0.0993000868611111,0.0675853018333333,0.0526315798421053,0.1883202105,0.148448357588235,0.160104983333333,NaN,NaN,0.129921255,0.109303772078947,0.040231300515625,0.0763540932424242,0.110539067384615,NaN,0.155511810625,0.0950847063030303,0.158792654,0.0606875366341463,0.0405814659615385,NaN,0.0971128613333333,0.0626892793076923,0.0796904700689655,0.0470125060294118,0.112860893333333,0.00953170336842105,0.0320793241851852,NaN,0.0263196270925926,NaN,0.103573594,0.03321850475,0.0171375639117647,0.0446966205294118,NaN,0.0479287914782609,NaN,0.0679133859,0.00854618797560976,NaN,0.00207210942105263,0.0107611550666667,NaN,0.0632949730769231,0.0317989103846154,NaN,0.00727749963636364,0.057086612,0.0346456712,NaN,NaN,NaN,NaN
2002-11-17,0.0641553333409091,0.0655360393230769,0.047564549744186,0.0365760738387097,0.0430190138536585,0.0536864714242424,0.05010737325,0.0502624682,0.0346456701,0.03960630046,0.0984251963478261,0.0216535436388889,0.0182414698666667,0.0267716542285714,0.073336421745098,0.070523793673913,0.0514960631,0.0374015750909091,0.0725534315714286,0.0325896767777778,0.0223097116078431,0.0278817612131148,0.0331171845588235,0.0277230974166667,0.0671607232941177,0.0308744306315789,0.0571722023043478,0.10236221,0.0442444706428571,0.0415354339,0.0539932505714286,0.061417322,0.0606299216,0.05511811,0.05757874125,0.0822397203333333,0.0488188983,0.045521654625,NaN,0.0433070883333333,NaN,0.13385826,NaN,0.005905512,0.0216535435,NaN,0.0276948145517241,NaN,NaN,NaN,NaN,0.009055118,0.0100214746363636,NaN,NaN,0.038932634,NaN,NaN,NaN,0.0157480318,NaN,NaN,NaN,NaN
2002-11-25,0.09606299,0.0790026245333333,0.121639967206897,0.0876879014545455,0.086614175,0.070866145,0.0756780413333333,0.0730136020909091,0.0955242454210526,0.060548466862069,0.07480315,0.109162490909091,0.0540910655652174,0.0672483510540541,0.0866141754444444,0.102967898346154,0.113630192724138,0.0799834242631579,0.0959198279090909,0.10790318,0.107343725387755,0.101615531258621,0.0812876343823529,0.06771653608,0.1118110237,0.108923884592593,0.0841668441351351,0.0842519685,0.080019685625,0.08208661445,0.0551181113333333,NaN,0.0511811036,0.0581802280740741,0.0579302588571429,0.0818022737777778,0.061202578,0.0488188993,0.0649606297142857,0.0448069005714286,0.0740873313636364,0.0784120734166667,0.0540682421333333,0.0866141747,0.152418445714286,0.06430446,0.1385826778,0.086614175,0.0662133156363636,0.0922384733571429,0.076279526375,0.0984251977777778,0.0839895008333333,NaN,0.0385826776,0.1236220468,0.0579813900909091,0.0207786533333333,0.0366141742,NaN,NaN,NaN,NaN,NaN
2002-12-03,NaN,NaN,0.135101534315789,0.0853441717419355,0.0845976580243902,0.0804104027575758,0.0986936296818182,0.0834270717619048,0.067125985,0.113610798238095,NaN,0.0650699916666667,0.0591863517666667,0.0610236219210526,NaN,NaN,NaN,0.0830350770909091,NaN,0.06866141788,0.0740965089487179,0.0667041620857143,0.0609639702424242,0.090551183,NaN,NaN,0.137079456393939,NaN,0.106189850472222,0.163564780909091,NaN,NaN,0.15616798,NaN,0.110930989,NaN,0.0853018379166667,0.137795276,NaN,0.0787401596,NaN,NaN,NaN,0.0528683921428571,0.0787401571111111,NaN,0.0687007883,NaN,NaN,0.08661417,NaN,0.0708661407777778,0.15551181,NaN,NaN,0.19291338,NaN,NaN,NaN,0.099999999,NaN,NaN,NaN,NaN
2002-12-11,NaN,0.0826771677058823,0.06157726446875,0.0664211330967742,0.0622239295609756,0.0635886437878788,0.0617394425681818,0.0697412820714286,0.068503936,0.0527121614444444,NaN,0.0586801651904762,0.0400262477,0.0317032748157895,0.0814960615,0.0607668610869565,0.049950789125,0.0605549311904762,NaN,0.0400991560555556,0.0382452205918367,0.0417076785,0.0396016690882353,0.04472441148,NaN,0.0474827025151515,0.0465282762954545,0.0597112863333333,0.0494313222444444,0.0573678292857143,0.05511811,NaN,0.059055119,0.0466651235294118,0.059910989826087,NaN,0.0506186735714286,0.0360387647692308,NaN,0.066929135,NaN,0.0639763795,0.0454943143333333,0.0201771656875,0.0229658793333333,NaN,0.0381586922307692,0.053149607,0.0489313843571429,0.0411198605555556,NaN,0.0295275594375,0.0518969221818182,NaN,0.0199475062,0.075295276875,0.00449943764285714,0.0100461579310345,0,0.036909449125,0.08464567,NaN,NaN,NaN
2002-12-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-12-27,NaN,NaN,NaN,NaN,NaN,0.08136483,0.0925196855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-01-01,NaN,NaN,0.07874016,0.1040026255,0.0920917493043478,0.0855871285652174,0.0693450261590909,0.139107606666667,NaN,NaN,NaN,0.072834643,0.0761725439565217,0.0711942263333333,NaN,NaN,NaN,NaN,NaN,0.0492125965,0.0691163604444444,0.0550343448723404,0.0421088680434783,NaN,NaN,NaN,NaN,NaN,0.0492126,0.047244095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-01-09,NaN,NaN,NaN,0.0722722177857143,0.054091066173913,0.0614778925384615,0.0626546681714286,0.08464567,NaN,NaN,NaN,0.073490815,0.0704118725384615,0.0681273534782609,NaN,NaN,NaN,NaN,NaN,0.111023623,0.08530183675,0.0672379191176471,0.0785329471578947,NaN,NaN,NaN,NaN,NaN,0.082677165,0.098425197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-01-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.175590556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216535425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-01-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-02-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-02-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003-02-18,NaN,NaN,NaN,0.153543306666667,0.175853016666667,0.143700795,0.162204724666667,0.164041996666667,NaN,NaN,NaN,0.149606295,0.131233598333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2480315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
